Text,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
only take season 9 off ,44,57,42,37,31,0.20844771,0.100361474,0.09619005,0.0859979,0.07813375
Biggest problem for paper books is storage unhappy ,45,27,22,43,35,0.091408685,0.086565815,0.08320268,0.0706832,0.07055573
Does anyone have a 7 adapter or 7 earbuds i can borrow for the day? Left mine in my car unhappy ,45,43,29,22,27,0.0637477,0.05201546,0.05151705,0.047442026,0.0450724
 i don't think i'll be ever to edit long videos here unhappy  i'll go try another editing software ,45,34,22,20,35,0.072009526,0.06177132,0.060945354,0.055199824,0.045623228
honestly college makes me want to curl up into a ball and cry for 3 days straight unhappy ,45,27,34,5,35,0.13355917,0.109140664,0.06606932,0.051319104,0.04873316
When can you notice me.  unhappy  what?  ,46,27,5,22,34,0.11903989,0.118067116,0.09126663,0.08456261,0.055604193
Not you again sad  ,46,27,5,34,35,0.06741439,0.061940286,0.060041286,0.053432167,0.052971955
Missing in crying  Seaside area. ,46,34,35,5,27,0.11187727,0.11087679,0.102484584,0.100580804,0.09807371
Feel like i shoyould be telling you to get the fuck out social media byout also feel really mean because unhappy  silence  love yoyou hope yoyoure okay ,46,27,34,5,22,0.044072993,0.037035912,0.03374112,0.03343399,0.030097025
i miss you huhu so busy unhappy ,46,27,34,5,43,0.0349681,0.029925779,0.029243082,0.028575862,0.02764387
Help... I want to stop tweeting. All I feel is endless suffering and pain. I tried to deactivate myself many times... Save me... unhappy ,46,34,27,5,43,0.17409632,0.124034055,0.08753347,0.08408939,0.07399418
When will you say hi sunshine ? unhappy  ,46,5,27,34,43,0.11307394,0.049175475,0.04569229,0.042828344,0.03966093
crying  muh feels,46,3,34,35,45,0.25922683,0.09031143,0.05370135,0.042758476,0.04197779
 I sincerely hope not too many priceless antiques were destroyed. Reg ,46,62,12,34,57,0.0754691,0.073471844,0.069681786,0.042257793,0.038884033
 can't believe he will be year for next year unhappy  We're becoming old HAHAHAH :v,46,28,34,49,5,0.12232387,0.11646321,0.082918406,0.080659665,0.07497545
I seriously thought that Coldplay was going to be band like Depeche Mode or U2,46,3,34,12,35,0.09655951,0.07671502,0.045831062,0.045454044,0.045079563
Yuri was here and i didn't know it unhappy  the second snsd i missed ,46,34,3,27,5,0.14781739,0.10422242,0.06749442,0.05289167,0.051448803
Puta I know sorry isn't enough pero sorry padin unhappy ,46,27,34,5,45,0.10346146,0.08795109,0.0855444,0.061543234,0.05442261
 he can't leave us unhappy ,46,5,15,9,54,0.11237931,0.07162051,0.06533307,0.06502487,0.06310542
it hurts me to see him so sad unhappy  you don't understand i have to do this. if i don't kill you,46,42,34,5,27,0.11237931,0.07162051,0.06533307,0.06502487,0.06310542
When your online crush comes to the meet-up without their Snapchat filter unhappy  ,46,34,45,19,35,0.11408104,0.09089685,0.073480844,0.055203483,0.03314099
HAPPY BIRTHDAY KATRIKA  I miss you though unhappy  miss having you in our group and all haih  anyway,46,34,5,35,27,0.15503135,0.14611012,0.08531174,0.0756099,0.052351072
I miss my dogs too unhappy ,46,5,27,34,35,0.1251324,0.11478777,0.10493424,0.103736684,0.055943828
ugh i miss my baby crying ,46,34,35,5,45,0.06067212,0.059691627,0.056344453,0.053725142,0.05264404
it's only been a few days since their promotion ended but i'm already missing her so much unhappy  ,46,34,5,27,45,0.07143395,0.04593375,0.045036215,0.042030863,0.034166727
it's only been a few days since their promotion ended but i'm already missing her so much unhappy  ,46,34,5,27,45,0.27484128,0.10316549,0.04987282,0.037097152,0.021604054
Ouch Elena Eremina's foot slip,46,52,34,43,45,0.2002495,0.079663016,0.06589147,0.050884966,0.045366935
Every time Meredith has flashbacks of Derek Shepherd I can't hold back the tears unhappy ,46,34,3,35,45,0.089026704,0.081942104,0.069782265,0.06763316,0.06472947
When your online crush comes to the meet-up without their Snapchat filter unhappy  ,46,34,45,19,35,0.11095447,0.08157062,0.07788982,0.05882896,0.054785848
whaaaaaaaat!!! You and unhappy  ,46,34,27,5,55,0.10332862,0.079287395,0.06841696,0.050058275,0.048130702
I miss snsd. I miss my girls unhappy ,46,34,5,27,35,0.1402488,0.096985444,0.052906845,0.036460217,0.032904305
clay and hannah   - they were so in love they deserved to be endgame unhappy  ,46,34,5,22,27,0.08893361,0.07218871,0.06685063,0.058878165,0.05652458
please talk to me about nct instant message lonely i need to fangirl once in a while okay crying ,46,3,34,35,45,0.0844515,0.069245115,0.06267011,0.052740198,0.0526131
i'd rather be sailor uranus but chibiusa but if thats everyone says i am unhappy  rip,46,34,5,27,35,0.10514682,0.068347506,0.05214063,0.05096616,0.04509846
The most painful goodbyes are the onesthat are never said and never explained crying  unhappy  :/,46,34,27,45,5,0.15969452,0.07023958,0.069045424,0.061476234,0.05011731
I lost two streaks and it's from my two favorite people silence  unhappy  good night,46,5,35,34,27,0.23111802,0.15035327,0.067414224,0.04612262,0.039363693
realized i havent eaten rice maghapon because i finished 3 packs of spicy seafood noodles + to  extra big chilimansi :(acid attack right now,46,34,52,45,43,0.059989065,0.055742234,0.0514039,0.03848795,0.037130326
i stayed 3 hours on the phone with aD my bubbyyyyyyy i miss her unhappy ,46,34,5,27,35,0.082435384,0.041129794,0.028896153,0.028721184,0.028336134
truuuu!! si grim reaper and sunny huhu grabe love story nila unhappy ,46,34,3,27,18,0.11036447,0.04900272,0.043603178,0.036803428,0.034570523
i miss hoseok unhappy  ,46,5,27,34,35,0.051068217,0.045585323,0.04132545,0.039979585,0.03918377
She loved Beth so much unhappy ,46,34,5,35,27,0.04992276,0.046117865,0.045729116,0.04293502,0.041492213
prince baekhyun.....throw me into the dungeon please i don't deserve to see your beautiful face unhappy ,46,34,3,27,5,0.057505764,0.05055263,0.04969992,0.04913238,0.04708716
Can't :(Tello,46,34,24,35,43,0.14781739,0.10422242,0.06749442,0.052891687,0.051448807
I miss Temperance Brennan and Seeley Booth so much unhappy ,46,34,27,5,35,0.08872298,0.08086101,0.07980403,0.07869422,0.07217864
it's only been a few days since their promotion ended but i'm already missing her so much unhappy  ,46,34,5,27,45,0.096165136,0.078268595,0.0720296,0.059387825,0.05792063
BES RIP  ,46,34,21,35,3,0.06047064,0.052312084,0.04294977,0.041582976,0.0413554
I'll be attending cosmic latte on saturday and i'll give these out to selu shippers KASI SELU MONTH QAQO unhappy  ,46,34,27,20,5,0.12244236,0.12226737,0.08724572,0.07942724,0.07771882
friendly fire to wings tour unhappy ,46,27,34,5,35,0.11172391,0.08947822,0.07869885,0.07183236,0.070246786
Someone build house on (4) i cant do it unhappy  cant believe this hasn't already been done????,46,34,3,27,29,0.07227867,0.062281303,0.051335864,0.050830297,0.041254174
tulips are my favorite unhappy  ,46,5,27,34,22,0.06276117,0.042443965,0.04092722,0.04022237,0.03703076
please reading this breaks my heart unhappy ,46,5,34,27,45,0.07512997,0.06941732,0.06599555,0.058385868,0.056986246
My moms leaving today to go out of town and I already miss her unhappy ,46,5,34,27,45,0.11311843,0.060719267,0.059334967,0.038805936,0.035575688
When your online crush comes to the meet-up without their Snapchat filter unhappy  ,46,34,45,19,35,0.06302064,0.054159172,0.05011659,0.048961613,0.040823586
the saddest part of my day everyday is when ryan has to leave at 5:30 am unhappy ,46,34,27,5,45,0.0576323,0.05394348,0.04505878,0.044907097,0.040682644
Wth why did 4/20 have to happen during the Easter holidays it's one of the best days in Leeds unhappy ,46,34,27,55,5,0.10241349,0.09288589,0.04806114,0.046027046,0.040587015
hakyeon turns 27 soon oh my god no he's still a baby unhappy ,46,34,3,45,35,0.11639334,0.055575013,0.047321234,0.04246791,0.04091157
Yesterday's faci so cute! But he 30+ :(Today's faci is old eeyer,46,34,24,47,27,0.11859871,0.08461553,0.0836581,0.07993855,0.048354253
I WAITED FOR U unhappy ,46,5,27,35,22,0.10098737,0.09086235,0.07274893,0.06516752,0.06006985
one direction (band)  whats going on unhappy ,46,34,48,11,27,0.07384405,0.071449295,0.06857888,0.06182668,0.06171208
my heart unhappy  ,46,27,5,45,35,0.21109158,0.17303908,0.08387431,0.0632508,0.056539744
My heart hurts. sad  I hate people ,46,27,5,35,34,0.078648,0.059502073,0.05893552,0.0526615,0.04772771
I suddenly miss you ate unhappy ,46,27,5,34,43,0.103869036,0.09869667,0.07724492,0.052349396,0.052169155
jungkook looks like he gives the biggest and warmest hugs unhappy  ,46,34,27,5,22,0.118922934,0.10363204,0.09738487,0.069953516,0.06321212
I miss you Levi unhappy ,46,27,5,34,35,0.09920946,0.09856308,0.075893305,0.061744493,0.05833681
When your online crush comes to the meet-up without their Snapchat filter unhappy  ,46,34,45,19,35,0.08352091,0.06963736,0.06511973,0.055633076,0.05199014
Guess who's not getting a unicorn frappuccino because they're sold out unhappy ,46,5,32,55,1,0.22467965,0.07003772,0.06348713,0.06023634,0.05963263
come back callie  gabbie d ghost unhappy  i love you both,46,34,3,5,27,0.050747108,0.046814296,0.04142114,0.030538993,0.030158706
Guess who's not getting a unicorn frappuccino because they're sold out unhappy ,46,5,32,55,1,0.07248254,0.062012687,0.058376476,0.05399163,0.02987647
why can't dogs just live forever unhappy ,46,5,27,34,45,0.09644495,0.09000298,0.076032594,0.065660544,0.0497105
I miss London already unhappy ,46,5,27,34,35,0.09321705,0.06399509,0.05511259,0.041350994,0.041106723
I miss you more unhappy ,46,5,27,34,35,0.34969586,0.12535568,0.07299505,0.048783973,0.04875936
this song will always be one of my faves unhappy  ,46,5,34,27,35,0.1989325,0.07312259,0.04955216,0.043760892,0.038128845
[thinks about how tfp soundwave is forever trapped in the void realm] unhappy ,46,27,34,22,5,0.19310807,0.14802423,0.07248009,0.06259425,0.061443824
the anniversary of josh's death unhappy ,46,34,5,27,35,0.19111457,0.14785732,0.097359814,0.09060349,0.0691228
Preacher...... unhappy ,46,27,5,21,35,0.08464773,0.07746991,0.06315094,0.04403051,0.041339908
yoongi come back unhappy ,46,34,3,27,35,0.12354942,0.080059156,0.0781269,0.057319578,0.04862673
most painful thing ever is having feelings for someone you can't be with .. unhappy ,46,5,27,43,45,0.068475045,0.06630217,0.05730392,0.05655915,0.05211553
mayes unhappy  .g,46,35,27,34,5,0.08795117,0.07632016,0.06917587,0.058744863,0.053862046
Ye... I will miss you unhappy ,46,34,27,5,35,0.12835513,0.106386766,0.09877183,0.09641683,0.092221595
jungkook looks like he gives the biggest and warmest hugs unhappy  ,46,34,27,5,22,0.102643736,0.0947722,0.08042923,0.07296805,0.048881058
babies unhappy  ,46,5,34,27,22,0.06047064,0.052312084,0.04294977,0.041582976,0.0413554
 I know I'm not ready to say goodbye unhappy  So,46,5,27,34,35,0.10074083,0.09227911,0.07831506,0.05081027,0.04889543
Never want to finish desperate housewives what will I do with my life unhappy ,46,56,34,29,5,0.056892116,0.04622558,0.042185817,0.036642853,0.036577377
how about me bes jup unhappy ,46,34,27,35,5,0.12140662,0.10363863,0.081869386,0.07246994,0.05456786
Andy unhappy  ,46,27,5,34,22,0.07512996,0.06941733,0.06599556,0.058385856,0.05698623
Okay lang friend promise meant to be broken =( HAHAHAHA,46,58,57,42,0,0.044201832,0.04211448,0.036525417,0.034667186,0.03461274
I MISSED YOU A WHOLE LOT unhappy  ,46,5,27,35,15,0.07159796,0.06468076,0.06268371,0.061713245,0.06097707
red velvet too unhappy  ,46,27,34,35,5,0.13355917,0.109140664,0.06606932,0.051319104,0.04873316
When will 2NE1 reunite unhappy ,46,34,27,5,35,0.08086051,0.07219163,0.060600825,0.05137665,0.047809124
  3 3 3 please unhappy  ,46,34,27,5,21,0.21103103,0.17285703,0.0694788,0.068769544,0.06216589
I miss you crying ,46,34,48,35,5,0.14414643,0.09556399,0.07750146,0.073853485,0.05500844
Huhu so lucky unhappy ,46,34,3,27,35,0.14816456,0.12054918,0.12003862,0.09756677,0.08550387
In memoriam of Alea Starbridge unhappy  Your beautiful voice will never be forgotten. ,46,34,24,8,47,0.091408074,0.09136354,0.06464314,0.06356587,0.05764997
I miss him so much unhappy ,46,5,27,34,35,0.14781739,0.10422242,0.06749442,0.05289167,0.051448803
I miss Temperance Brennan and Seeley Booth so much unhappy ,46,34,27,5,35,0.1630571,0.12734741,0.1182316,0.0733441,0.055520248
June 5 - June 16 unhappy  ,46,27,5,34,35,0.077559315,0.06749735,0.05240448,0.048263833,0.045138005
[thinks about how tfp soundwave is forever trapped in the void realm] unhappy ,46,27,34,22,5,0.07512996,0.06941733,0.06599556,0.058385856,0.05698623
32- for the love of a daughter crying  ,46,34,35,3,5,0.07116951,0.050283313,0.0420119,0.038741603,0.03711585
I'm so tired of pretending I'm not falling for you unhappy ,46,5,27,35,11,0.1251324,0.11478777,0.10493424,0.103736684,0.055943828
WUT I TOTALLY MISSED YOUR BDAY unhappy  Happy belated Birthday sweetheart,46,23,34,60,59,0.10569303,0.09395694,0.06733881,0.060402058,0.06013966
.I can't believe this hasn't been fixed yet,46,34,5,27,45,0.2482858,0.1135936,0.07741926,0.05263347,0.046557594
aw younhappy  i miss you too ,46,34,5,27,3,0.14621587,0.13944714,0.1239634,0.101759434,0.069564976
why am i not in aus with alisha unhappy  imagine the things we could be doing,46,29,34,3,2,0.06047064,0.052312084,0.04294977,0.041582976,0.0413554
I miss Temperance Brennan and Seeley Booth so much unhappy ,46,34,27,5,35,0.13366646,0.105428234,0.09487419,0.053995814,0.047111757
I love them with all my hort unhappy  ,47,8,18,59,60,0.10124004,0.09593487,0.08818423,0.06999436,0.060895186
The manifesto,48,6,11,4,24,0.11812129,0.04541872,0.044542454,0.04365234,0.042350236
EDM pleaseeeeeeeee   unhappy ,48,11,46,27,5,0.09719406,0.076641634,0.07588297,0.07490989,0.07425942
Oo crying  // Happy3YearsBraceUnited,48,11,4,18,61,0.12937929,0.101982266,0.08784008,0.08710987,0.048634287
 it's Adore you  ,48,11,18,24,61,0.102694444,0.08328316,0.049557324,0.046105947,0.043343887
tell me unhappy  why,48,46,27,11,5,0.084451504,0.06924511,0.06267011,0.052740198,0.052613094
sounds family ,48,6,11,13,41,0.12361088,0.09762019,0.093942866,0.08320397,0.07993827
I think that's one of the hottest part of your body  ,48,11,9,50,4,0.2095798,0.061374724,0.04591213,0.041363478,0.035076283
Umma why you do this crying ,48,34,46,11,35,0.08688834,0.07916241,0.073905185,0.069089465,0.060763307
Ravel Morrison unhappy  ,48,11,46,27,34,0.10112294,0.091291875,0.066080324,0.03288384,0.03117973
we left it all unspoken,48,11,46,35,5,0.065625176,0.057232607,0.052924436,0.050136752,0.05010153
Dear attendees,48,11,24,47,6,0.056789275,0.041858483,0.0406344,0.035107702,0.03461351
Got a msg! Oops not you unhappy ,49,26,50,62,54,0.10090037,0.09481062,0.09310944,0.05458509,0.049793787
I could write paragraphs about it xDShame its theoretically impossible in real life unhappy ,49,13,15,26,28,0.07512996,0.06941733,0.06599556,0.058385856,0.05698623
oh my god same! we should attend on some lessons together sometime just kidding HAHAH ,50,53,54,0,9,0.1182679,0.11455747,0.07995428,0.07612255,0.07010894
Left few months in HinHua ler unhappy  I need to gambateh wink  ,50,34,46,27,5,0.08475792,0.06309066,0.049643837,0.048240133,0.045518123
unhappy  they look dead,51,27,34,22,5,0.084451504,0.06924511,0.06267011,0.052740198,0.052613094
he was talking with the girl behind jin unhappy ,51,0,3,34,46,0.108063206,0.09458639,0.06719448,0.05962207,0.056775782
unhappy  i saw somebody said his hair fell out and bighit trying to figure it out,51,22,25,19,0,0.0910713,0.048816275,0.044975508,0.038790014,0.03835132
Rl? Serius? ,51,41,46,25,22,0.060829986,0.05805102,0.049233295,0.043753676,0.043061715
my braces hurt unhappy ,52,5,43,27,22,0.102420785,0.09941318,0.05052731,0.042033304,0.039375223
Q2 I'm not an MH healthcare professional. As much as I want to help I'm scared to death I might make the situation ,52,43,22,45,62,0.14375263,0.09943661,0.09510997,0.066291034,0.059948284
I cringed so hard :(That fall was such a shame- she had been looking really good until that point...,52,43,39,46,29,0.13355917,0.109140664,0.06606932,0.051319104,0.04873316
I'm scared unhappy  I mean. Why the heck did I decide to do laundry at 7:30 pm? What is wrong with me. Did I mention how dark it is. FML,52,43,42,29,45,0.14758705,0.13179317,0.061975703,0.057077307,0.055433337
ikr. I would have trauma if i ware him unhappy ,52,43,27,5,45,0.15349992,0.13246803,0.08370794,0.07530386,0.043738656
 the other half of the time it crashes unhappy  It's embarassing when I' ,52,43,22,28,12,0.14056097,0.1400989,0.08915317,0.07868653,0.068211086
I thought mountain dew in Australia had no caffeine and it was the little energy drink cans were caffeinated I will never sleep again unhappy ,52,43,45,12,20,0.39065894,0.07871152,0.051105004,0.039141934,0.03509129
Just please look at how scared and full of tence lauren's face is after tryin reaching camila's hand,52,39,43,38,28,0.061871935,0.046091862,0.044614498,0.04098293,0.040818706
That is super scary unhappy ,52,43,12,22,5,0.16306709,0.12144707,0.09100597,0.07914115,0.075999446
I hate throwing up  unhappy ,52,39,5,43,27,0.10134179,0.09278661,0.077189445,0.07348933,0.06773554
 ahhh I'd be well chuffed,53,33,16,10,62,0.12278359,0.10820056,0.10746225,0.06962909,0.050092455
Omg I see why you don't drink alcohol Haha so glad your having fun all you guys ! Wish I ,53,39,20,28,54,0.12466337,0.08721037,0.070978835,0.06672583,0.064456
Goodmorning!! My Parents are taking kids for lunch today- they are off school-Report Card! I'm wor ,53,54,10,62,50,0.076621845,0.058729704,0.0541322,0.046283208,0.044005916
i tak ambik wedding package cause i is poor unhappy  i ambik aromaterapi massage je hajxjsjsj. Hehe see uuuu jwa ,54,53,10,50,16,0.13842122,0.1259065,0.09017126,0.08144636,0.06725327
Who's that chair you're sitting in? Is this how I find out. Everyone knows now. You've shamed me in pu,55,32,19,38,12,0.06587502,0.06534712,0.059960563,0.05528984,0.052814923
these nosebleeds are getting outta hands unhappy ,55,52,32,43,37,0.06356147,0.059019905,0.041663278,0.041039098,0.039771043
 rocks. next question - where is my astro unhappy  ? ,55,32,27,34,22,0.08304431,0.07053696,0.067050375,0.055804603,0.051060654
Sciatica. What a monumental pain in the arse. unhappy ,55,32,34,27,52,0.11676438,0.11533999,0.077099934,0.061241418,0.050401036
 rocks. next question - where is my astro unhappy  ?,55,32,27,34,22,0.072567314,0.06121674,0.055084962,0.04427868,0.03891552
Punishment time for JB's team! unhappy  ,55,32,27,34,5,0.113163896,0.08559087,0.08092669,0.058796793,0.054800503
GO AWAY unhappy  ,55,32,5,58,27,0.09698454,0.0934281,0.08926354,0.075411126,0.048661657
you're so rude unhappy  ,55,5,38,32,1,0.1269848,0.11418447,0.06812715,0.053872745,0.051691577
.the person who chose shut the fuck up: unhappy ,55,32,58,38,37,0.1531241,0.14534026,0.06932153,0.06930455,0.06455857
Annoyingly the spaces in the variable width version of the C64 font that's available on the internet are wi ,55,32,19,33,25,0.12839161,0.058385946,0.0426242,0.03767491,0.03422957
and they'll brush it off lng telling others not applicable not applicableg-iinot applicablerte lng sila and that other had it worse than them. unhappy ,55,32,27,22,34,0.08756437,0.07498426,0.0581935,0.053470347,0.04606504
I was actually looking forward to seeing if your theory around his personal vote was correct unhappy ,55,32,22,1,38,0.15614624,0.13977808,0.1241147,0.08833326,0.078369536
fuck unhappy ,55,37,32,5,27,0.1048383,0.096159406,0.09487033,0.050827805,0.045072474
Half of the time it doesn't load,55,19,32,14,25,0.13739592,0.11157967,0.08875271,0.0718663,0.06590805
We all do unhappy  Pizza in Taiwan! Its like a swift,55,32,34,46,52,0.18290003,0.15106992,0.11553683,0.10917468,0.07041737
Hello I am getting cyber bullied by do something about it unhappy ,55,32,27,37,34,0.14765596,0.11015452,0.091551304,0.06770945,0.051608935
Maa ki kuss tumhari. Now take this bullshit you loser. ,55,58,32,38,37,0.0884594,0.080606066,0.07028554,0.06207337,0.05422799
base unver ajalah MINAHAES unhappy ,55,48,11,32,27,0.16187045,0.15531376,0.13506904,0.06575862,0.05970802
what's wrong with you why don't you like animals unhappy ,55,32,5,22,46,0.13476577,0.10147692,0.06251655,0.03931172,0.033705562
Damn you both,55,32,1,19,37,0.16054307,0.14805007,0.08509798,0.084811546,0.067198046
Lets hope a VIP does this good deed. I want to watch this too . They shouldn't have done thi ,55,32,1,19,37,0.13576081,0.12249434,0.084613875,0.06618909,0.05801637
how come i didn't get a reminder email this month unhappy ,55,32,27,37,45,0.07432073,0.07386588,0.058421087,0.050998356,0.04763731
Dammit the effect of the linearts doesn't show so nicely on twitter unhappy ,55,27,32,5,22,0.11414661,0.10181811,0.101739556,0.087644614,0.057749525
my puppies deserves all better unhappy  ,55,32,37,58,5,0.13861465,0.1336167,0.06307485,0.057740502,0.04175748
DONT LAUGH unhappy  MEANIE BASE ,55,32,37,58,27,0.06676108,0.062853046,0.06235144,0.055147976,0.04810528
Think it would drive me mad once the synths and other robots turned up. unhappy ,55,32,37,5,27,0.0625565,0.060461447,0.04612058,0.04060237,0.037589684
my puppies deserves all better unhappy  ,55,32,37,58,5,0.10954121,0.08515803,0.074981704,0.0715415,0.068566985
resolve is sooo slow on my laptop,55,32,37,19,1,0.10334493,0.09228514,0.074217655,0.07243046,0.07073873
 I'm very jealous of you all unhappy  Please go see 18:40 - Green Room on Sat! ,55,32,21,27,34,0.07512996,0.06941733,0.06599556,0.058385856,0.05698623
Am away next Thursday unhappy  the one after!,55,32,34,27,46,0.09264548,0.069752656,0.06726536,0.05704535,0.049861923
unhappy  But if there'll be 1 Silver-that'd be him!,55,46,34,32,27,0.034239855,0.032961793,0.03278959,0.030951679,0.030355448
my puppies deserves all better unhappy  ,55,32,37,58,5,0.042774897,0.038137376,0.0361169,0.03517559,0.033418987
Well that's my weekend viewing plans changed! unhappy ,55,32,27,5,22,0.1082927,0.08121635,0.067073375,0.0663451,0.057633493
my puppies deserves all better unhappy  ,55,32,37,58,5,0.23508374,0.15938564,0.09197557,0.07493463,0.04288524
 if I can't fix it soon I'll have to delay them until tomorrow unhappy ,55,32,37,1,22,0.11191155,0.0864506,0.05909933,0.050436832,0.047995675
iiiiI WOULD LIKE A BOOOK !  fuck off unhappy  ,55,32,38,58,37,0.19942194,0.12451757,0.085270636,0.0646849,0.06219143
Don't do that unhappy ,56,38,15,30,26,0.06757873,0.06690167,0.04149891,0.0355868,0.034169585
I should never draw again unhappy ,56,5,27,45,43,0.17904848,0.14318295,0.08478163,0.07632706,0.056692928
Don't say that unhappy ,56,38,5,27,15,0.12838955,0.084123805,0.06771118,0.057560902,0.044517618
my hair is not as crisp unhappy ,56,55,32,37,26,0.25583178,0.08770386,0.076609775,0.07275293,0.049601343
But I no have round ass crying  ,56,30,38,26,35,0.16258384,0.15498354,0.069495134,0.05855826,0.054230347
don't miss you anymore unhappy ,56,30,38,5,15,0.08332831,0.046275843,0.03424729,0.031638246,0.031542946
Follow me too unhappy  ,56,27,5,22,35,0.054971404,0.05072853,0.045129806,0.044227224,0.042776972
If you really want to dye it don't go lighter ,56,19,38,62,20,0.114754,0.09010105,0.07967874,0.07673347,0.059149902
Oh no unhappy ,56,15,20,28,38,0.08367072,0.07816148,0.06581681,0.056783322,0.050543264
WTF Canada 2017 and you are still in the 1700s. I Will Never support,56,32,55,37,38,0.07322256,0.051799446,0.0512483,0.04929621,0.045857776
Why? You don't like blonde hair? unhappy ,56,22,38,55,5,0.06460265,0.060919613,0.059337847,0.05414783,0.05376504
Don't be buffalo unhappy ,56,38,26,50,30,0.073535845,0.064067036,0.06261136,0.054648776,0.046896897
U GUYS ARE NOT NOTICING ME unhappy ,56,22,38,34,5,0.0908785,0.08192171,0.066828154,0.049786948,0.035471525
 maybe coffee is not for you unhappy ,56,15,14,50,38,0.14591342,0.10762888,0.10080903,0.08411224,0.079823874
Nope unhappy ,56,15,30,38,26,0.18190137,0.14026092,0.09467997,0.07920806,0.073882334
unhappy  they not ,56,22,5,27,37,0.11403169,0.10191163,0.078686796,0.073630646,0.057382654
have to work unhappy  but i'll see you tomorrow!! ,57,7,53,27,5,0.12563582,0.122719176,0.0941214,0.06624665,0.06325081
I just finished gym,57,20,45,35,42,0.101194434,0.06950786,0.06744641,0.048826076,0.04376643
no its okay she survived : ,57,33,40,46,53,0.26399127,0.109489486,0.056799695,0.0540298,0.040844575
0 motivation to study unhappy  ,57,35,27,45,43,0.10278122,0.0657836,0.04055698,0.036885306,0.035029836
 2010 Week 11,57,44,17,31,10,0.06556841,0.05824255,0.053992346,0.04740212,0.046776805
Pozuelo (formerly of Swans) and Suso (Liverpool now AC),57,33,20,31,54,0.2070215,0.06216317,0.059133038,0.055440713,0.04251014
freebet any sport except total mkets on handball,57,32,55,58,33,0.18290003,0.15106992,0.11553683,0.10917468,0.07041737
Back at it again with the matemticas unhappy ,57,44,58,27,5,0.17921944,0.058192775,0.04629008,0.037130967,0.036826093
Yeah ,58,9,30,31,1,0.079492345,0.07667879,0.07324694,0.06631884,0.06605433
unhappy  let's fight all those kids ,58,57,32,55,37,0.112449855,0.07712631,0.06822666,0.059347335,0.055714905
pake unhappy ,58,27,26,56,35,0.06561386,0.044087205,0.041581158,0.04120006,0.038249254
pake 3 unhappy ,58,46,55,35,56,0.21125476,0.16236277,0.06919247,0.037110187,0.028576806
FAMOUS sa facebook ,58,0,30,33,53,0.056668334,0.0523958,0.05098344,0.049491458,0.047810245
.agata baby unhappy  it broke in the mail. but i read your letter  can't thank you enough. you are the best ,59,23,61,8,60,0.1731596,0.1711794,0.1077508,0.08038841,0.06360421
Please follow me . I have been trying to get your follow for a long time unhappy  . ,59,61,21,18,8,0.12511276,0.12423002,0.08997133,0.066424154,0.05756636
happy birthday sweet sweet girl! i hope you have the best day ever! love and miss you so much unhappy   ,59,23,60,18,8,0.08883428,0.07323031,0.057112668,0.05148772,0.041532997
 I love you  have fun with your friends ,60,23,18,7,30,0.30975944,0.10518929,0.09144173,0.060429752,0.02787858
Aw goodnight angel! I love you lots and I hope you're going to have the best tiame and a lot of fun!! Wonho's already am,60,63,59,18,23,0.054971404,0.05072853,0.045129806,0.044227224,0.042776972
Goodnight I love these beautiful boys unhappy  ,60,63,59,18,61,0.093512714,0.07103762,0.0705633,0.048940387,0.045474328
I love you waaaaay more baby unhappy  you're the sweetest and most adorable little angel,60,59,18,47,61,0.06796258,0.061367054,0.046407126,0.04457446,0.042913686
i love mason and miss mason unhappy ,61,8,47,59,18,0.054971404,0.05072853,0.045129806,0.044227224,0.042776972
lexxxxxy unhappy  youre too nice to me instant message really not eek  ,62,28,56,38,43,0.073658414,0.06636082,0.064417854,0.0602427,0.0480394
Goodnight princess,63,14,18,23,30,0.15080427,0.12549031,0.12361981,0.08598515,0.08392156
Hi Ishwar! That's not the experience we want you to have unhappy  We will call you  for more details and sort it out! - Roshan,63,7,16,53,47,0.12511276,0.12423002,0.08997133,0.066424154,0.05756636
jyoustinbieber can you please follow me on daianeryoufato i've been trying for too long unhappy  i love you so much baby! xx (April 20,63,60,61,21,24,0.0704514,0.05817594,0.051491328,0.051345892,0.042122565
Hi Mahima! We share your concern unhappy  Please DM us your contact details so that we can get in touch for a detailed.. cont1,63,7,16,59,8,0.10319612,0.09601831,0.07980502,0.054438174,0.052207943
